GEOID,NAME,medincE,medincM
47089070100,"Census Tract 701, Jefferson County, Tennessee",48032,10445
47089070200,"Census Tract 702, Jefferson County, Tennessee",47601,7502
47089070400,"Census Tract 704, Jefferson County, Tennessee",46625,12599
47089070600,"Census Tract 706, Jefferson County, Tennessee",49517,4066
47089070800,"Census Tract 708, Jefferson County, Tennessee",53333,9881
47089070900,"Census Tract 709, Jefferson County, Tennessee",51419,8509
47089070300,"Census Tract 703, Jefferson County, Tennessee",42621,13166
47141001300,"Census Tract 13, Putnam County, Tennessee",51553,7396
47141000100,"Census Tract 1, Putnam County, Tennessee",44880,8408
47141000600,"Census Tract 6, Putnam County, Tennessee",42414,11963
47141000700,"Census Tract 7, Putnam County, Tennessee",31049,5247
47141001200,"Census Tract 12, Putnam County, Tennessee",57182,6868
47141000500,"Census Tract 5, Putnam County, Tennessee",46736,12204
47141000200,"Census Tract 2, Putnam County, Tennessee",45919,8374
47141000800,"Census Tract 8, Putnam County, Tennessee",20983,5335
47141001100,"Census Tract 11, Putnam County, Tennessee",40685,6303
47141000400,"Census Tract 4, Putnam County, Tennessee",49875,5523
47141000900,"Census Tract 9, Putnam County, Tennessee",53864,9977
47183968201,"Census Tract 9682.01, Weakley County, Tennessee",45063,8231
47183968202,"Census Tract 9682.02, Weakley County, Tennessee",11111,1605
47183968203,"Census Tract 9682.03, Weakley County, Tennessee",27000,7684
47185935300,"Census Tract 9353, White County, Tennessee",43634,2392
47185935000,"Census Tract 9350, White County, Tennessee",40625,5385
47027955100,"Census Tract 9551, Clay County, Tennessee",37958,17191
47169090200,"Census Tract 902, Trousdale County, Tennessee",50769,8106
47169090100,"Census Tract 901, Trousdale County, Tennessee",59583,8964
47187050800,"Census Tract 508, Williamson County, Tennessee",53385,7096
47187050502,"Census Tract 505.02, Williamson County, Tennessee",75179,11875
47003950200,"Census Tract 9502, Bedford County, Tennessee",53496,7014
47003950300,"Census Tract 9503, Bedford County, Tennessee",54196,6630
47003950700,"Census Tract 9507, Bedford County, Tennessee",54293,8565
47003950100,"Census Tract 9501, Bedford County, Tennessee",67097,12440
47155080400,"Census Tract 804, Sevier County, Tennessee",43170,9138
47155080300,"Census Tract 803, Sevier County, Tennessee",54202,16855
47155081000,"Census Tract 810, Sevier County, Tennessee",46810,5703
47155080500,"Census Tract 805, Sevier County, Tennessee",37353,4800
47161110200,"Census Tract 1102, Stewart County, Tennessee",46961,7359
47161110600,"Census Tract 1106, Stewart County, Tennessee",43125,11237
47017962400,"Census Tract 9624, Carroll County, Tennessee",45583,17385
47017962000,"Census Tract 9620, Carroll County, Tennessee",38419,7682
47017962100,"Census Tract 9621, Carroll County, Tennessee",42687,6943
47185935100,"Census Tract 9351, White County, Tennessee",50058,9319
47185935200,"Census Tract 9352, White County, Tennessee",33333,7202
47185935400,"Census Tract 9354, White County, Tennessee",32594,4310
47185935500,"Census Tract 9355, White County, Tennessee",44271,5042
47187050101,"Census Tract 501.01, Williamson County, Tennessee",179056,17943
47187050103,"Census Tract 501.03, Williamson County, Tennessee",121269,8512
47187050203,"Census Tract 502.03, Williamson County, Tennessee",180703,27700
47187050102,"Census Tract 501.02, Williamson County, Tennessee",128750,14232
47187050204,"Census Tract 502.04, Williamson County, Tennessee",169000,23846
47187050205,"Census Tract 502.05, Williamson County, Tennessee",125785,11322
47187050206,"Census Tract 502.06, Williamson County, Tennessee",175221,23250
47187050207,"Census Tract 502.07, Williamson County, Tennessee",207609,24182
47187050208,"Census Tract 502.08, Williamson County, Tennessee",112922,11309
47187050303,"Census Tract 503.03, Williamson County, Tennessee",179583,27000
47187050304,"Census Tract 503.04, Williamson County, Tennessee",128819,11543
47187050305,"Census Tract 503.05, Williamson County, Tennessee",194375,13206
47187050306,"Census Tract 503.06, Williamson County, Tennessee",109531,9580
47187050307,"Census Tract 503.07, Williamson County, Tennessee",68493,7814
47157022700,"Census Tract 227, Shelby County, Tennessee",33250,6795
47157980100,"Census Tract 9801, Shelby County, Tennessee",NA,NA
47157980200,"Census Tract 9802, Shelby County, Tennessee",NA,NA
47157980400,"Census Tract 9804, Shelby County, Tennessee",NA,NA
47161110700,"Census Tract 1107, Stewart County, Tennessee",45361,5510
47161980100,"Census Tract 9801, Stewart County, Tennessee",NA,NA
47161980200,"Census Tract 9802, Stewart County, Tennessee",NA,NA
47157980300,"Census Tract 9803, Shelby County, Tennessee",NA,NA
47163043201,"Census Tract 432.01, Sullivan County, Tennessee",62664,5766
47163043202,"Census Tract 432.02, Sullivan County, Tennessee",43972,5701
47163043301,"Census Tract 433.01, Sullivan County, Tennessee",56132,12819
47163043302,"Census Tract 433.02, Sullivan County, Tennessee",39359,5486
47163043401,"Census Tract 434.01, Sullivan County, Tennessee",51283,7197
47163043402,"Census Tract 434.02, Sullivan County, Tennessee",44122,4783
47165020101,"Census Tract 201.01, Sumner County, Tennessee",60000,7242
47165020102,"Census Tract 201.02, Sumner County, Tennessee",43693,4769
47165020203,"Census Tract 202.03, Sumner County, Tennessee",57622,5885
47165020204,"Census Tract 202.04, Sumner County, Tennessee",73988,10719
47165020205,"Census Tract 202.05, Sumner County, Tennessee",63365,3780
47165020206,"Census Tract 202.06, Sumner County, Tennessee",61648,8152
47165020207,"Census Tract 202.07, Sumner County, Tennessee",49844,21617
47017962300,"Census Tract 9623, Carroll County, Tennessee",43482,4669
47017962500,"Census Tract 9625, Carroll County, Tennessee",44120,2434
47023970200,"Census Tract 9702, Chester County, Tennessee",36690,10628
47023970300,"Census Tract 9703, Chester County, Tennessee",53571,9704
47023970100,"Census Tract 9701, Chester County, Tennessee",56796,3007
47037010302,"Census Tract 103.02, Davidson County, Tennessee",47449,4193
47037011200,"Census Tract 112, Davidson County, Tennessee",67188,10889
47037010402,"Census Tract 104.02, Davidson County, Tennessee",31827,10605
47037010502,"Census Tract 105.02, Davidson County, Tennessee",60307,9157
47037010904,"Census Tract 109.04, Davidson County, Tennessee",23514,8915
47037011300,"Census Tract 113, Davidson County, Tennessee",45644,5125
47037013700,"Census Tract 137, Davidson County, Tennessee",32413,5240
47037014200,"Census Tract 142, Davidson County, Tennessee",23799,4285
47037014800,"Census Tract 148, Davidson County, Tennessee",15730,5258
47037015610,"Census Tract 156.10, Davidson County, Tennessee",72235,9297
47037015614,"Census Tract 156.14, Davidson County, Tennessee",59493,5930
47037016000,"Census Tract 160, Davidson County, Tennessee",37083,12529
47037017000,"Census Tract 170, Davidson County, Tennessee",88958,29700
47037017100,"Census Tract 171, Davidson County, Tennessee",81524,7578
47037017401,"Census Tract 174.01, Davidson County, Tennessee",47500,3852
47037018500,"Census Tract 185, Davidson County, Tennessee",167738,43728
47037018700,"Census Tract 187, Davidson County, Tennessee",183750,34086
47037019109,"Census Tract 191.09, Davidson County, Tennessee",52694,6829
47037019112,"Census Tract 191.12, Davidson County, Tennessee",72845,7550
47037010301,"Census Tract 103.01, Davidson County, Tennessee",51918,5561
47037010401,"Census Tract 104.01, Davidson County, Tennessee",48521,6115
47037014400,"Census Tract 144, Davidson County, Tennessee",42609,10609
47037015100,"Census Tract 151, Davidson County, Tennessee",60710,7827
47037015501,"Census Tract 155.01, Davidson County, Tennessee",56075,7994
47037015609,"Census Tract 156.09, Davidson County, Tennessee",64934,9876
47037016200,"Census Tract 162, Davidson County, Tennessee",27174,13666
47037016400,"Census Tract 164, Davidson County, Tennessee",41048,16129
47037019004,"Census Tract 190.04, Davidson County, Tennessee",44267,5758
47051960700,"Census Tract 9607, Franklin County, Tennessee",67788,8749
47051960300,"Census Tract 9603, Franklin County, Tennessee",63897,14896
47037019111,"Census Tract 191.11, Davidson County, Tennessee",47375,5787
47037010801,"Census Tract 108.01, Davidson County, Tennessee",52991,4082
47037011100,"Census Tract 111, Davidson County, Tennessee",85978,10663
47037011700,"Census Tract 117, Davidson County, Tennessee",68889,8903
47037015613,"Census Tract 156.13, Davidson County, Tennessee",37656,8209
47037015620,"Census Tract 156.20, Davidson County, Tennessee",54149,5926
47037016100,"Census Tract 161, Davidson County, Tennessee",48221,10860
47001020201,"Census Tract 202.01, Anderson County, Tennessee",89342,15847
47001980100,"Census Tract 9801, Anderson County, Tennessee",NA,NA
47003950401,"Census Tract 9504.01, Bedford County, Tennessee",58339,11373
47157009800,"Census Tract 98, Shelby County, Tennessee",40581,5890
47157022022,"Census Tract 220.22, Shelby County, Tennessee",24414,5195
47157000800,"Census Tract 8, Shelby County, Tennessee",16797,8027
47157001300,"Census Tract 13, Shelby County, Tennessee",23929,3792
47157001400,"Census Tract 14, Shelby County, Tennessee",29583,6875
47157001500,"Census Tract 15, Shelby County, Tennessee",30913,5722
47157001700,"Census Tract 17, Shelby County, Tennessee",54866,2928
47157002100,"Census Tract 21, Shelby County, Tennessee",30893,10048
47157003100,"Census Tract 31, Shelby County, Tennessee",60083,19545
47157003900,"Census Tract 39, Shelby County, Tennessee",16821,5530
47157004200,"Census Tract 42, Shelby County, Tennessee",69668,7220
47157004600,"Census Tract 46, Shelby County, Tennessee",19945,3392
47157005300,"Census Tract 53, Shelby County, Tennessee",20614,4691
47157006300,"Census Tract 63, Shelby County, Tennessee",59764,7861
47157006500,"Census Tract 65, Shelby County, Tennessee",24085,7655
47157007100,"Census Tract 71, Shelby County, Tennessee",89722,18753
47157000100,"Census Tract 1, Shelby County, Tennessee",83298,12804
47157009700,"Census Tract 97, Shelby County, Tennessee",39650,6001
47157007822,"Census Tract 78.22, Shelby County, Tennessee",27663,7152
47157008000,"Census Tract 80, Shelby County, Tennessee",29910,5536
47065011900,"Census Tract 119, Hamilton County, Tennessee",41107,3313
47065011411,"Census Tract 114.11, Hamilton County, Tennessee",45459,10910
47065000400,"Census Tract 4, Hamilton County, Tennessee",24337,7098
47065000700,"Census Tract 7, Hamilton County, Tennessee",78782,14951
47065003100,"Census Tract 31, Hamilton County, Tennessee",63699,10461
47065003200,"Census Tract 32, Hamilton County, Tennessee",35197,7280
47065011201,"Census Tract 112.01, Hamilton County, Tennessee",91029,20304
47065011311,"Census Tract 113.11, Hamilton County, Tennessee",62489,11916
47065011314,"Census Tract 113.14, Hamilton County, Tennessee",81473,8597
47065011600,"Census Tract 116, Hamilton County, Tennessee",37538,13175
47003950402,"Census Tract 9504.02, Bedford County, Tennessee",40371,2702
47001020202,"Census Tract 202.02, Anderson County, Tennessee",57230,10227
47009010301,"Census Tract 103.01, Blount County, Tennessee",43761,5848
47009010302,"Census Tract 103.02, Blount County, Tennessee",63676,20111
47009011001,"Census Tract 110.01, Blount County, Tennessee",60911,10932
47009011002,"Census Tract 110.02, Blount County, Tennessee",72341,9167
47009011301,"Census Tract 113.01, Blount County, Tennessee",66941,17627
47009011302,"Census Tract 113.02, Blount County, Tennessee",58824,11494
47009011401,"Census Tract 114.01, Blount County, Tennessee",34648,10535
47009011402,"Census Tract 114.02, Blount County, Tennessee",49507,5973
47009011501,"Census Tract 115.01, Blount County, Tennessee",50227,6706
47009011502,"Census Tract 115.02, Blount County, Tennessee",53229,9402
47009011503,"Census Tract 115.03, Blount County, Tennessee",68885,7597
47009011603,"Census Tract 116.03, Blount County, Tennessee",57660,3142
47009011604,"Census Tract 116.04, Blount County, Tennessee",73906,5938
47009011605,"Census Tract 116.05, Blount County, Tennessee",81317,8166
47009980100,"Census Tract 9801, Blount County, Tennessee",NA,NA
47009980200,"Census Tract 9802, Blount County, Tennessee",NA,NA
47011011401,"Census Tract 114.01, Bradley County, Tennessee",73542,14393
47011011402,"Census Tract 114.02, Bradley County, Tennessee",45783,3266
47011011601,"Census Tract 116.01, Bradley County, Tennessee",53864,7205
47011011602,"Census Tract 116.02, Bradley County, Tennessee",46117,3913
47017962201,"Census Tract 9622.01, Carroll County, Tennessee",32077,5093
47017962202,"Census Tract 9622.02, Carroll County, Tennessee",50099,5460
47017980100,"Census Tract 9801, Carroll County, Tennessee",NA,NA
47065001400,"Census Tract 14, Hamilton County, Tennessee",43185,11948
47037011400,"Census Tract 114, Davidson County, Tennessee",50857,8194
47037013800,"Census Tract 138, Davidson County, Tennessee",37679,10779
47165020403,"Census Tract 204.03, Sumner County, Tennessee",69519,10443
47165020404,"Census Tract 204.04, Sumner County, Tennessee",61094,8034
47165020405,"Census Tract 204.05, Sumner County, Tennessee",67738,10184
47165020406,"Census Tract 204.06, Sumner County, Tennessee",83125,6503
47165020407,"Census Tract 204.07, Sumner County, Tennessee",75870,6942
47165020501,"Census Tract 205.01, Sumner County, Tennessee",75614,16128
47165020502,"Census Tract 205.02, Sumner County, Tennessee",87625,9613
47165020503,"Census Tract 205.03, Sumner County, Tennessee",63871,10633
47165020601,"Census Tract 206.01, Sumner County, Tennessee",65804,8844
47165020602,"Census Tract 206.02, Sumner County, Tennessee",74205,14143
47165020603,"Census Tract 206.03, Sumner County, Tennessee",72661,12031
47165020903,"Census Tract 209.03, Sumner County, Tennessee",65208,7176
47157021754,"Census Tract 217.54, Shelby County, Tennessee",43380,10075
47157022330,"Census Tract 223.30, Shelby County, Tennessee",37304,4681
47157005600,"Census Tract 56, Shelby County, Tennessee",26500,7167
47157005700,"Census Tract 57, Shelby County, Tennessee",28333,9549
47157007810,"Census Tract 78.10, Shelby County, Tennessee",18854,4656
47157000600,"Census Tract 6, Shelby County, Tennessee",17848,2857
47157006000,"Census Tract 60, Shelby County, Tennessee",25288,6867
47157006400,"Census Tract 64, Shelby County, Tennessee",43125,11233
47157006600,"Census Tract 66, Shelby County, Tennessee",35855,10249
47157006700,"Census Tract 67, Shelby County, Tennessee",30667,9549
47157007200,"Census Tract 72, Shelby County, Tennessee",79813,11691
47157009100,"Census Tract 91, Shelby County, Tennessee",26469,5361
47157008900,"Census Tract 89, Shelby County, Tennessee",26312,3184
47157010300,"Census Tract 103, Shelby County, Tennessee",21250,6028
47157010500,"Census Tract 105, Shelby County, Tennessee",26850,8908
47157010810,"Census Tract 108.10, Shelby County, Tennessee",35468,3249
47157007000,"Census Tract 70, Shelby County, Tennessee",27423,6333
47157007300,"Census Tract 73, Shelby County, Tennessee",20904,5792
47157010120,"Census Tract 101.20, Shelby County, Tennessee",25987,6290
47157010220,"Census Tract 102.20, Shelby County, Tennessee",39638,6523
47157021112,"Census Tract 211.12, Shelby County, Tennessee",44332,7047
47157020521,"Census Tract 205.21, Shelby County, Tennessee",24202,5137
47157020632,"Census Tract 206.32, Shelby County, Tennessee",79925,8261
47157021331,"Census Tract 213.31, Shelby County, Tennessee",82351,11016
47157021430,"Census Tract 214.30, Shelby County, Tennessee",89833,9438
47157021612,"Census Tract 216.12, Shelby County, Tennessee",107934,6251
47157021613,"Census Tract 216.13, Shelby County, Tennessee",113194,16428
47157021741,"Census Tract 217.41, Shelby County, Tennessee",42127,10491
47157021900,"Census Tract 219, Shelby County, Tennessee",42963,5157
47157022111,"Census Tract 221.11, Shelby County, Tennessee",42790,16596
47145030400,"Census Tract 304, Roane County, Tennessee",54792,8973
47145030500,"Census Tract 305, Roane County, Tennessee",26953,8374
47145030202,"Census Tract 302.02, Roane County, Tennessee",61280,11562
47145030800,"Census Tract 308, Roane County, Tennessee",35158,6531
47145030600,"Census Tract 306, Roane County, Tennessee",53807,5567
47145030300,"Census Tract 303, Roane County, Tennessee",56794,5927
47145030900,"Census Tract 309, Roane County, Tennessee",49522,6718
47145030700,"Census Tract 307, Roane County, Tennessee",40704,4463
47145030100,"Census Tract 301, Roane County, Tennessee",95000,18853
47145030201,"Census Tract 302.01, Roane County, Tennessee",65119,12579
47011011500,"Census Tract 115, Bradley County, Tennessee",61488,11844
47011011201,"Census Tract 112.01, Bradley County, Tennessee",57162,9765
47011010100,"Census Tract 101, Bradley County, Tennessee",44396,9899
47011010500,"Census Tract 105, Bradley County, Tennessee",38356,7512
47011010800,"Census Tract 108, Bradley County, Tennessee",30933,6705
